t_s,hops_fwd,hops_rev,rtt_prop_ms,path_changed,path_fwd
144.1,10,10,90.270,0,1584-337-336-335-313-291-269-247-246-245-1585
144.2,10,10,90.269,0,1584-337-336-335-313-291-269-247-246-245-1585
144.3,10,10,90.269,0,1584-337-336-335-313-291-269-247-246-245-1585
144.4,10,10,90.268,0,1584-337-336-335-313-291-269-247-246-245-1585
144.5,10,10,90.267,0,1584-337-336-335-313-291-269-247-246-245-1585
144.6,10,10,90.267,0,1584-337-336-335-313-291-269-247-246-245-1585
144.7,10,10,90.266,0,1584-337-336-335-313-291-269-247-246-245-1585
144.8,10,10,90.266,0,1584-337-336-335-313-291-269-247-246-245-1585
144.9,10,10,90.265,0,1584-337-336-335-313-291-269-247-246-245-1585
145.0,10,10,90.265,0,1584-337-336-335-313-291-269-247-246-245-1585
145.1,10,10,90.264,0,1584-337-336-335-313-291-269-247-246-245-1585
145.2,10,10,90.264,0,1584-337-336-335-313-291-269-247-246-245-1585
145.3,10,10,90.263,0,1584-337-336-335-313-291-269-247-246-245-1585
145.4,10,10,90.263,0,1584-337-336-335-313-291-269-247-246-245-1585
145.5,10,10,90.262,0,1584-337-336-335-313-291-269-247-246-245-1585
145.6,10,10,90.262,0,1584-337-336-335-313-291-269-247-246-245-1585
145.7,10,10,90.261,0,1584-337-336-335-313-291-269-247-246-245-1585
145.8,10,10,90.261,0,1584-337-336-335-313-291-269-247-246-245-1585
145.9,10,10,90.260,0,1584-337-336-335-313-291-269-247-246-245-1585
146.0,10,10,90.260,0,1584-337-336-335-313-291-269-247-246-245-1585
146.1,10,10,90.259,0,1584-337-336-335-313-291-269-247-246-245-1585
146.2,10,10,90.259,0,1584-337-336-335-313-291-269-247-246-245-1585
146.3,10,10,90.258,0,1584-337-336-335-313-291-269-247-246-245-1585
146.4,10,10,90.258,0,1584-337-336-335-313-291-269-247-246-245-1585
146.5,10,10,90.258,0,1584-337-336-335-313-291-269-247-246-245-1585
146.6,10,10,90.257,0,1584-337-336-335-313-291-269-247-246-245-1585
146.7,10,10,90.257,0,1584-337-336-335-313-291-269-247-246-245-1585
146.8,10,10,90.256,0,1584-337-336-335-313-291-269-247-246-245-1585
146.9,10,10,90.256,0,1584-337-336-335-313-291-269-247-246-245-1585
147.0,10,10,90.256,0,1584-337-336-335-313-291-269-247-246-245-1585
147.1,10,10,90.255,0,1584-337-336-335-313-291-269-247-246-245-1585
147.2,10,10,90.255,0,1584-337-336-335-313-291-269-247-246-245-1585
147.3,10,10,90.254,0,1584-337-336-335-313-291-269-247-246-245-1585
147.4,10,10,90.254,0,1584-337-336-335-313-291-269-247-246-245-1585
147.5,10,10,90.254,0,1584-337-336-335-313-291-269-247-246-245-1585
147.6,10,10,90.253,0,1584-337-336-335-313-291-269-247-246-245-1585
147.7,10,10,90.253,0,1584-337-336-335-313-291-269-247-246-245-1585
147.8,10,10,90.253,0,1584-337-336-335-313-291-269-247-246-245-1585
147.9,10,10,90.252,0,1584-337-336-335-313-291-269-247-246-245-1585
148.0,10,10,90.252,0,1584-337-336-335-313-291-269-247-246-245-1585
148.1,10,10,90.252,0,1584-337-336-335-313-291-269-247-246-245-1585
148.2,10,10,90.251,0,1584-337-336-335-313-291-269-247-246-245-1585
148.3,10,10,90.251,0,1584-337-336-335-313-291-269-247-246-245-1585
148.4,10,10,90.251,0,1584-337-336-335-313-291-269-247-246-245-1585
148.5,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
148.6,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
148.7,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
148.8,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
148.9,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
149.0,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
149.1,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
149.2,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
149.3,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
149.4,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
149.5,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
149.6,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
149.7,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
149.8,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
149.9,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
150.0,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
150.1,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
150.2,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
150.3,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
150.4,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
150.5,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
150.6,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
150.7,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
150.8,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
150.9,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.0,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.1,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.2,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.3,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.4,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.5,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.6,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
151.7,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
151.8,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
151.9,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.0,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.1,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.2,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.3,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.4,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.5,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.6,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.7,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.8,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
152.9,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.0,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.1,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.2,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.3,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.4,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.5,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.6,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.7,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.8,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
153.9,10,10,90.244,0,1584-337-336-335-313-291-269-247-246-245-1585
154.0,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.1,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.2,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.3,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.4,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.5,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.6,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.7,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.8,10,10,90.245,0,1584-337-336-335-313-291-269-247-246-245-1585
154.9,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
155.0,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
155.1,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
155.2,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
155.3,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
155.4,10,10,90.246,0,1584-337-336-335-313-291-269-247-246-245-1585
155.5,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
155.6,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
155.7,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
155.8,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
155.9,10,10,90.247,0,1584-337-336-335-313-291-269-247-246-245-1585
156.0,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
156.1,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
156.2,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
156.3,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
156.4,10,10,90.248,0,1584-337-336-335-313-291-269-247-246-245-1585
156.5,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
156.6,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
156.7,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
156.8,10,10,90.249,0,1584-337-336-335-313-291-269-247-246-245-1585
156.9,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
157.0,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
157.1,10,10,90.250,0,1584-337-336-335-313-291-269-247-246-245-1585
157.2,10,10,90.251,0,1584-337-336-335-313-291-269-247-246-245-1585
157.3,10,10,90.251,0,1584-337-336-335-313-291-269-247-246-245-1585
157.4,10,10,90.251,0,1584-337-336-335-313-291-269-247-246-245-1585
157.5,10,10,90.252,0,1584-337-336-335-313-291-269-247-246-245-1585
157.6,10,10,90.252,0,1584-337-336-335-313-291-269-247-246-245-1585
157.7,10,10,90.252,0,1584-337-336-335-313-291-269-247-246-245-1585
157.8,10,10,90.253,0,1584-337-336-335-313-291-269-247-246-245-1585
157.9,10,10,90.253,0,1584-337-336-335-313-291-269-247-246-245-1585
158.0,10,10,90.253,0,1584-337-336-335-313-291-269-247-246-245-1585
158.1,10,10,90.254,0,1584-337-336-335-313-291-269-247-246-245-1585
158.2,10,10,90.254,0,1584-337-336-335-313-291-269-247-246-245-1585
158.3,10,10,90.254,0,1584-337-336-335-313-291-269-247-246-245-1585
158.4,10,10,90.255,0,1584-337-336-335-313-291-269-247-246-245-1585
158.5,10,10,90.255,0,1584-337-336-335-313-291-269-247-246-245-1585
158.6,10,10,90.256,0,1584-337-336-335-313-291-269-247-246-245-1585
158.7,10,10,90.256,0,1584-337-336-335-313-291-269-247-246-245-1585
158.8,10,10,90.256,0,1584-337-336-335-313-291-269-247-246-245-1585
158.9,10,10,90.257,0,1584-337-336-335-313-291-269-247-246-245-1585
159.0,10,10,90.257,0,1584-337-336-335-313-291-269-247-246-245-1585
159.1,10,10,90.258,0,1584-337-336-335-313-291-269-247-246-245-1585
159.2,10,10,90.258,0,1584-337-336-335-313-291-269-247-246-245-1585
159.3,10,10,90.259,0,1584-337-336-335-313-291-269-247-246-245-1585
159.4,10,10,90.259,0,1584-337-336-335-313-291-269-247-246-245-1585
159.5,10,10,90.259,0,1584-337-336-335-313-291-269-247-246-245-1585
159.6,10,10,90.260,0,1584-337-336-335-313-291-269-247-246-245-1585
159.7,10,10,90.260,0,1584-337-336-335-313-291-269-247-246-245-1585
159.8,10,10,90.261,0,1584-337-336-335-313-291-269-247-246-245-1585
159.9,10,10,90.261,0,1584-337-336-335-313-291-269-247-246-245-1585
160.0,10,10,90.262,0,1584-337-336-335-313-291-269-247-246-245-1585
160.1,10,10,90.262,0,1584-337-336-335-313-291-269-247-246-245-1585
160.2,10,10,90.263,0,1584-337-336-335-313-291-269-247-246-245-1585
160.3,10,10,90.263,0,1584-337-336-335-313-291-269-247-246-245-1585
160.4,10,10,90.264,0,1584-337-336-335-313-291-269-247-246-245-1585
160.5,10,10,90.264,0,1584-337-336-335-313-291-269-247-246-245-1585
160.6,10,10,90.265,0,1584-337-336-335-313-291-269-247-246-245-1585
160.7,10,10,90.265,0,1584-337-336-335-313-291-269-247-246-245-1585
160.8,10,10,90.266,0,1584-337-336-335-313-291-269-247-246-245-1585
160.9,10,10,90.267,0,1584-337-336-335-313-291-269-247-246-245-1585
161.0,10,10,90.267,0,1584-337-336-335-313-291-269-247-246-245-1585
161.1,10,10,90.268,0,1584-337-336-335-313-291-269-247-246-245-1585
161.2,10,10,90.268,0,1584-337-336-335-313-291-269-247-246-245-1585
161.3,10,10,90.269,0,1584-337-336-335-313-291-269-247-246-245-1585
161.4,10,10,90.269,0,1584-337-336-335-313-291-269-247-246-245-1585
161.5,10,10,90.270,0,1584-337-336-335-313-291-269-247-246-245-1585
161.6,10,10,90.271,0,1584-337-336-335-313-291-269-247-246-245-1585
161.7,10,10,90.271,0,1584-337-336-335-313-291-269-247-246-245-1585
161.8,10,10,90.272,0,1584-337-336-335-313-291-269-247-246-245-1585
161.9,10,10,90.272,0,1584-337-336-335-313-291-269-247-246-245-1585
162.0,10,10,90.273,0,1584-337-336-335-313-291-269-247-246-245-1585
162.1,10,10,90.274,0,1584-337-336-335-313-291-269-247-246-245-1585
162.2,10,10,90.274,0,1584-337-336-335-313-291-269-247-246-245-1585
162.3,10,10,90.275,0,1584-337-336-335-313-291-269-247-246-245-1585
162.4,10,10,90.276,0,1584-337-336-335-313-291-269-247-246-245-1585
162.5,10,10,90.276,0,1584-337-336-335-313-291-269-247-246-245-1585
162.6,10,10,90.277,0,1584-337-336-335-313-291-269-247-246-245-1585
162.7,10,10,90.278,0,1584-337-336-335-313-291-269-247-246-245-1585
162.8,10,10,90.278,0,1584-337-336-335-313-291-269-247-246-245-1585
162.9,10,10,90.279,0,1584-337-336-335-313-291-269-247-246-245-1585
163.0,10,10,90.280,0,1584-337-336-335-313-291-269-247-246-245-1585
163.1,10,10,90.280,0,1584-337-336-335-313-291-269-247-246-245-1585
163.2,10,10,90.281,0,1584-337-336-335-313-291-269-247-246-245-1585
163.3,10,10,90.282,0,1584-337-336-335-313-291-269-247-246-245-1585
163.4,10,10,90.283,0,1584-337-336-335-313-291-269-247-246-245-1585
163.5,10,10,90.283,0,1584-337-336-335-313-291-269-247-246-245-1585
163.6,10,10,90.284,0,1584-337-336-335-313-291-269-247-246-245-1585
163.7,10,10,90.285,0,1584-337-336-335-313-291-269-247-246-245-1585
163.8,10,10,90.286,0,1584-337-336-335-313-291-269-247-246-245-1585
163.9,10,10,90.286,0,1584-337-336-335-313-291-269-247-246-245-1585
164.0,10,10,90.287,0,1584-337-336-335-313-291-269-247-246-245-1585
164.1,10,10,90.288,0,1584-337-336-335-313-291-269-247-246-245-1585
164.2,10,10,90.289,0,1584-337-336-335-313-291-269-247-246-245-1585
164.3,10,10,90.290,0,1584-337-336-335-313-291-269-247-246-245-1585
164.4,10,10,90.290,0,1584-337-336-335-313-291-269-247-246-245-1585
164.5,10,10,90.291,0,1584-337-336-335-313-291-269-247-246-245-1585
164.6,10,10,90.292,0,1584-337-336-335-313-291-269-247-246-245-1585
164.7,10,10,90.293,0,1584-337-336-335-313-291-269-247-246-245-1585
164.8,10,10,90.294,0,1584-337-336-335-313-291-269-247-246-245-1585
164.9,10,10,90.294,0,1584-337-336-335-313-291-269-247-246-245-1585
165.0,10,10,90.295,0,1584-337-336-335-313-291-269-247-246-245-1585
165.1,10,10,90.296,0,1584-337-336-335-313-291-269-247-246-245-1585
165.2,10,10,90.297,0,1584-337-336-335-313-291-269-247-246-245-1585
165.3,10,10,90.298,0,1584-337-336-335-313-291-269-247-246-245-1585
165.4,10,10,90.299,0,1584-337-336-335-313-291-269-247-246-245-1585
165.5,10,10,90.300,0,1584-337-336-335-313-291-269-247-246-245-1585
165.6,10,10,90.300,0,1584-337-336-335-313-291-269-247-246-245-1585
165.7,10,10,90.301,0,1584-337-336-335-313-291-269-247-246-245-1585
165.8,10,10,90.302,0,1584-337-336-335-313-291-269-247-246-245-1585
165.9,10,10,90.303,0,1584-337-336-335-313-291-269-247-246-245-1585
166.0,10,10,90.304,0,1584-337-336-335-313-291-269-247-246-245-1585
166.1,10,10,90.305,0,1584-337-336-335-313-291-269-247-246-245-1585
166.2,10,10,90.306,0,1584-337-336-335-313-291-269-247-246-245-1585
166.3,10,10,90.307,0,1584-337-336-335-313-291-269-247-246-245-1585
166.4,10,10,90.308,0,1584-337-336-335-313-291-269-247-246-245-1585
166.5,10,10,90.309,0,1584-337-336-335-313-291-269-247-246-245-1585
166.6,10,10,90.310,0,1584-337-336-335-313-291-269-247-246-245-1585
166.7,10,10,90.311,0,1584-337-336-335-313-291-269-247-246-245-1585
166.8,10,10,90.312,0,1584-337-336-335-313-291-269-247-246-245-1585
166.9,10,10,90.313,0,1584-337-336-335-313-291-269-247-246-245-1585
167.0,10,10,90.313,0,1584-337-336-335-313-291-269-247-246-245-1585
167.1,10,10,90.314,0,1584-337-336-335-313-291-269-247-246-245-1585
167.2,10,10,90.315,0,1584-337-336-335-313-291-269-247-246-245-1585
167.3,10,10,90.316,0,1584-337-336-335-313-291-269-247-246-245-1585
167.4,10,10,90.317,0,1584-337-336-335-313-291-269-247-246-245-1585
167.5,10,10,90.318,0,1584-337-336-335-313-291-269-247-246-245-1585
167.6,10,10,90.320,0,1584-337-336-335-313-291-269-247-246-245-1585
167.7,10,10,90.321,0,1584-337-336-335-313-291-269-247-246-245-1585
167.8,10,10,90.322,0,1584-337-336-335-313-291-269-247-246-245-1585
167.9,10,10,90.323,0,1584-337-336-335-313-291-269-247-246-245-1585
168.0,10,10,90.324,0,1584-337-336-335-313-291-269-247-246-245-1585
168.1,10,10,90.325,0,1584-337-336-335-313-291-269-247-246-245-1585
168.2,10,10,90.326,0,1584-337-336-335-313-291-269-247-246-245-1585
168.3,10,10,90.327,0,1584-337-336-335-313-291-269-247-246-245-1585
168.4,10,10,90.328,0,1584-337-336-335-313-291-269-247-246-245-1585
168.5,10,10,90.329,0,1584-337-336-335-313-291-269-247-246-245-1585
168.6,10,10,90.330,0,1584-337-336-335-313-291-269-247-246-245-1585
168.7,10,10,90.331,0,1584-337-336-335-313-291-269-247-246-245-1585
168.8,10,10,90.332,0,1584-337-336-335-313-291-269-247-246-245-1585
168.9,10,10,90.333,0,1584-337-336-335-313-291-269-247-246-245-1585
169.0,10,10,90.335,0,1584-337-336-335-313-291-269-247-246-245-1585
169.1,10,10,90.336,0,1584-337-336-335-313-291-269-247-246-245-1585
169.2,10,10,90.337,0,1584-337-336-335-313-291-269-247-246-245-1585
169.3,10,10,90.338,0,1584-337-336-335-313-291-269-247-246-245-1585
169.4,10,10,90.339,0,1584-337-336-335-313-291-269-247-246-245-1585
169.5,10,10,90.340,0,1584-337-336-335-313-291-269-247-246-245-1585
169.6,10,10,90.341,0,1584-337-336-335-313-291-269-247-246-245-1585
169.7,10,10,90.343,0,1584-337-336-335-313-291-269-247-246-245-1585
169.8,10,10,90.344,0,1584-337-336-335-313-291-269-247-246-245-1585
169.9,10,10,90.345,0,1584-337-336-335-313-291-269-247-246-245-1585
170.0,10,10,90.346,0,1584-337-336-335-313-291-269-247-246-245-1585
170.1,10,10,90.347,0,1584-337-336-335-313-291-269-247-246-245-1585
170.2,10,10,90.349,0,1584-337-336-335-313-291-269-247-246-245-1585
170.3,10,10,90.350,0,1584-337-336-335-313-291-269-247-246-245-1585
170.4,10,10,90.351,0,1584-337-336-335-313-291-269-247-246-245-1585
170.5,10,10,90.352,0,1584-337-336-335-313-291-269-247-246-245-1585
170.6,10,10,90.353,0,1584-337-336-335-313-291-269-247-246-245-1585
170.7,10,10,90.355,0,1584-337-336-335-313-291-269-247-246-245-1585
170.8,10,10,90.356,0,1584-337-336-335-313-291-269-247-246-245-1585
170.9,10,10,90.357,0,1584-337-336-335-313-291-269-247-246-245-1585
171.0,10,10,90.358,0,1584-337-336-335-313-291-269-247-246-245-1585
171.1,10,10,90.360,0,1584-337-336-335-313-291-269-247-246-245-1585
171.2,10,10,90.361,0,1584-337-336-335-313-291-269-247-246-245-1585
171.3,10,10,90.362,0,1584-337-336-335-313-291-269-247-246-245-1585
171.4,10,10,90.363,0,1584-337-336-335-313-291-269-247-246-245-1585
171.5,10,10,90.365,0,1584-337-336-335-313-291-269-247-246-245-1585
171.6,10,10,90.366,0,1584-337-336-335-313-291-269-247-246-245-1585
171.7,10,10,90.367,0,1584-337-336-335-313-291-269-247-246-245-1585
171.8,10,10,90.369,0,1584-337-336-335-313-291-269-247-246-245-1585
171.9,10,10,90.370,0,1584-337-336-335-313-291-269-247-246-245-1585
172.0,10,10,90.371,0,1584-337-336-335-313-291-269-247-246-245-1585
172.1,10,10,90.373,0,1584-337-336-335-313-291-269-247-246-245-1585
172.2,10,10,90.374,0,1584-337-336-335-313-291-269-247-246-245-1585
172.3,10,10,90.375,0,1584-337-336-335-313-291-269-247-246-245-1585
172.4,10,10,90.377,0,1584-337-336-335-313-291-269-247-246-245-1585
172.5,10,10,90.378,0,1584-337-336-335-313-291-269-247-246-245-1585
172.6,10,10,90.379,0,1584-337-336-335-313-291-269-247-246-245-1585
172.7,10,10,90.381,0,1584-337-336-335-313-291-269-247-246-245-1585
172.8,10,10,90.382,0,1584-337-336-335-313-291-269-247-246-245-1585
172.9,10,10,90.384,0,1584-337-336-335-313-291-269-247-246-245-1585
173.0,10,10,90.385,0,1584-337-336-335-313-291-269-247-246-245-1585
173.1,10,10,90.386,0,1584-337-336-335-313-291-269-247-246-245-1585
173.2,10,10,90.388,0,1584-337-336-335-313-291-269-247-246-245-1585
173.3,10,10,90.389,0,1584-337-336-335-313-291-269-247-246-245-1585
173.4,10,10,90.391,0,1584-337-336-335-313-291-269-247-246-245-1585
173.5,10,10,90.392,0,1584-337-336-335-313-291-269-247-246-245-1585
173.6,10,10,90.394,0,1584-337-336-335-313-291-269-247-246-245-1585
173.7,10,10,90.395,0,1584-337-336-335-313-291-269-247-246-245-1585
173.8,10,10,90.396,0,1584-337-336-335-313-291-269-247-246-245-1585
173.9,10,10,90.398,0,1584-337-336-335-313-291-269-247-246-245-1585
174.0,10,10,90.399,0,1584-337-336-335-313-291-269-247-246-245-1585
174.1,10,10,90.401,0,1584-337-336-335-313-291-269-247-246-245-1585
174.2,10,10,90.402,0,1584-337-336-335-313-291-269-247-246-245-1585
174.3,10,10,90.404,0,1584-337-336-335-313-291-269-247-246-245-1585
174.4,10,10,90.405,0,1584-337-336-335-313-291-269-247-246-245-1585
174.5,10,10,90.407,0,1584-337-336-335-313-291-269-247-246-245-1585
174.6,10,10,90.408,0,1584-337-336-335-313-291-269-247-246-245-1585
174.7,10,10,90.410,0,1584-337-336-335-313-291-269-247-246-245-1585
174.8,10,10,90.411,0,1584-337-336-335-313-291-269-247-246-245-1585
174.9,10,10,90.413,0,1584-337-336-335-313-291-269-247-246-245-1585
175.0,10,10,90.414,0,1584-337-336-335-313-291-269-247-246-245-1585
175.1,10,10,90.416,0,1584-337-336-335-313-291-269-247-246-245-1585
175.2,10,10,90.418,0,1584-337-336-335-313-291-269-247-246-245-1585
175.3,10,10,90.419,0,1584-337-336-335-313-291-269-247-246-245-1585
175.4,10,10,90.421,0,1584-337-336-335-313-291-269-247-246-245-1585
175.5,10,10,90.422,0,1584-337-336-335-313-291-269-247-246-245-1585
175.6,10,10,90.424,0,1584-337-336-335-313-291-269-247-246-245-1585
175.7,10,10,90.425,0,1584-337-336-335-313-291-269-247-246-245-1585
175.8,10,10,90.427,0,1584-337-336-335-313-291-269-247-246-245-1585
175.9,10,10,90.429,0,1584-337-336-335-313-291-269-247-246-245-1585
176.0,10,10,90.430,0,1584-337-336-335-313-291-269-247-246-245-1585
176.1,10,10,90.432,0,1584-337-336-335-313-291-269-247-246-245-1585
176.2,10,10,90.434,0,1584-337-336-335-313-291-269-247-246-245-1585
176.3,10,10,90.435,0,1584-337-336-335-313-291-269-247-246-245-1585
176.4,10,10,90.437,0,1584-337-336-335-313-291-269-247-246-245-1585
176.5,10,10,90.438,0,1584-337-336-335-313-291-269-247-246-245-1585
176.6,10,10,90.440,0,1584-337-336-335-313-291-269-247-246-245-1585
176.7,10,10,90.442,0,1584-337-336-335-313-291-269-247-246-245-1585
176.8,10,10,90.443,0,1584-337-336-335-313-291-269-247-246-245-1585
176.9,10,10,90.445,0,1584-337-336-335-313-291-269-247-246-245-1585
177.0,10,10,90.447,0,1584-337-336-335-313-291-269-247-246-245-1585
177.1,10,10,90.448,0,1584-337-336-335-313-291-269-247-246-245-1585
177.2,10,10,90.450,0,1584-337-336-335-313-291-269-247-246-245-1585
177.3,10,10,90.452,0,1584-337-336-335-313-291-269-247-246-245-1585
177.4,10,10,90.454,0,1584-337-336-335-313-291-269-247-246-245-1585
177.5,10,10,90.455,0,1584-337-336-335-313-291-269-247-246-245-1585
177.6,10,10,90.457,0,1584-337-336-335-313-291-269-247-246-245-1585
177.7,10,10,90.459,0,1584-337-336-335-313-291-269-247-246-245-1585
177.8,10,10,90.460,0,1584-337-336-335-313-291-269-247-246-245-1585
177.9,10,10,90.462,0,1584-337-336-335-313-291-269-247-246-245-1585
178.0,10,10,90.464,0,1584-337-336-335-313-291-269-247-246-245-1585
178.1,10,10,90.466,0,1584-337-336-335-313-291-269-247-246-245-1585
178.2,10,10,90.467,0,1584-337-336-335-313-291-269-247-246-245-1585
178.3,10,10,90.469,0,1584-337-336-335-313-291-269-247-246-245-1585
178.4,10,10,90.471,0,1584-337-336-335-313-291-269-247-246-245-1585
178.5,10,10,90.473,0,1584-337-336-335-313-291-269-247-246-245-1585
178.6,10,10,90.475,0,1584-337-336-335-313-291-269-247-246-245-1585
178.7,10,10,90.476,0,1584-337-336-335-313-291-269-247-246-245-1585
178.8,10,10,90.478,0,1584-337-336-335-313-291-269-247-246-245-1585
178.9,10,10,90.480,0,1584-337-336-335-313-291-269-247-246-245-1585
179.0,10,10,90.482,0,1584-337-336-335-313-291-269-247-246-245-1585
179.1,10,10,90.484,0,1584-337-336-335-313-291-269-247-246-245-1585
179.2,10,10,90.485,0,1584-337-336-335-313-291-269-247-246-245-1585
179.3,10,10,90.487,0,1584-337-336-335-313-291-269-247-246-245-1585
179.4,10,10,90.489,0,1584-337-336-335-313-291-269-247-246-245-1585
179.5,10,10,90.491,0,1584-337-336-335-313-291-269-247-246-245-1585
179.6,10,10,90.493,0,1584-337-336-335-313-291-269-247-246-245-1585
179.7,10,10,90.495,0,1584-337-336-335-313-291-269-247-246-245-1585
179.8,10,10,90.497,0,1584-337-336-335-313-291-269-247-246-245-1585
179.9,10,10,90.498,0,1584-337-336-335-313-291-269-247-246-245-1585
180.0,10,10,90.500,0,1584-337-336-335-313-291-269-247-246-245-1585
180.1,10,10,90.502,0,1584-337-336-335-313-291-269-247-246-245-1585
180.2,10,10,90.504,0,1584-337-336-335-313-291-269-247-246-245-1585
180.3,10,10,90.506,0,1584-337-336-335-313-291-269-247-246-245-1585
180.4,10,10,90.508,0,1584-337-336-335-313-291-269-247-246-245-1585
180.5,10,10,90.510,0,1584-337-336-335-313-291-269-247-246-245-1585
180.6,10,10,90.512,0,1584-337-336-335-313-291-269-247-246-245-1585
180.7,10,10,90.514,0,1584-337-336-335-313-291-269-247-246-245-1585
